name,year,selling_price_usd,miles_driven,fuel,seller_type,transmission,owner,engine,max_power,mileage_mpg,seats
Tata Nexon 1.5 Revotorq XE,2017,17703.88,15534.3,Diesel,Individual,Manual,First Owner,1497.0,108.5,50.57,5.0
Volkswagen Ameo 1.5 TDI Comfortline,2017,14775.42,32311.3,Diesel,Individual,Manual,First Owner,1498.0,108.62,50.95,5.0
Volkswagen Ameo 1.5 TDI Comfortline,2017,14908.53,32311.3,Diesel,Individual,Manual,First Owner,1498.0,108.62,50.95,5.0
Mahindra KUV 100 mFALCON D75 K6 Plus,2016,9983.39,49709.7,Diesel,Individual,Manual,First Owner,1198.0,77.0,59.56,6.0
Toyota Fortuner 2.8 4WD AT BSIV,2017,78535.99,31068.6,Diesel,Individual,Automatic,First Owner,2755.0,174.5,35.38,7.0
Maruti Swift Dzire VDI,2017,16106.53,78914.1,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Honda WR-V i-VTEC VX,2017,19168.11,18641.1,Petrol,Individual,Manual,First Owner,1199.0,88.7,41.16,5.0
Maruti Ertiga SHVS ZDI Plus,2017,21297.9,43496.0,Diesel,Individual,Manual,First Owner,1248.0,88.5,57.67,7.0
Mahindra XUV500 W10 2WD,2017,35274.64,33554.0,Diesel,Individual,Manual,First Owner,2179.0,140.0,37.63,7.0
Mitsubishi Pajero 2.8 SFX BSIII Single Tone,2011,16638.98,74564.5,Diesel,Individual,Manual,Second Owner,2835.0,116.9,24.7,6.0
Hyundai i20 1.4 CRDi Sportz,2011,9317.83,72389.7,Diesel,Individual,Manual,First Owner,1396.0,90.0,54.1,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,15973.42,90098.8,Diesel,Individual,Manual,Second Owner,2494.0,100.0,30.55,8.0
Hyundai i20 Sportz 1.2,2012,7986.71,74564.5,Petrol,Individual,Manual,First Owner,1197.0,82.85,43.51,5.0
Tata New Safari DICOR 2.2 VX 4x2 BS IV,2011,6389.37,74564.5,Diesel,Individual,Manual,First Owner,2179.0,138.1,32.77,7.0
Ford Figo 1.5D Trend MT,2016,10036.63,49709.7,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Maruti Ertiga VXI,2013,11980.07,86991.9,Petrol,Individual,Manual,First Owner,1373.0,93.7,37.68,7.0
Hyundai Verna Xi (Petrol),2008,4259.58,62137.1,Petrol,Individual,Manual,Fourth & Above Owner,1599.0,103.2,32.69,5.0
Hyundai Xcent 1.2 VTVT E,2019,13976.74,62137.1,Petrol,Individual,Manual,First Owner,1197.0,81.86,47.37,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011,14642.3,104390.3,Diesel,Individual,Manual,Second Owner,2494.0,102.0,30.11,8.0
Chevrolet Cruze LTZ,2010,7188.04,74564.5,Diesel,Individual,Manual,Third Owner,1991.0,147.9,43.04,5.0
Toyota Etios GD,2016,15174.75,90098.8,Diesel,Individual,Manual,Second Owner,1364.0,67.05,55.49,5.0
Ford Figo Diesel Titanium,2011,5990.03,55923.4,Diesel,Individual,Manual,Second Owner,1399.0,68.0,47.04,5.0
Hyundai Xcent 1.2 VTVT S,2019,15707.2,55923.4,Petrol,Individual,Manual,First Owner,1197.0,81.86,47.37,5.0
Jeep Compass 2.0 Longitude Option BSIV,2018,44592.47,49709.7,Diesel,Individual,Manual,First Owner,1956.0,170.0,40.22,5.0
Ford Aspire Titanium BSIV,2019,21297.9,20505.2,Petrol,Dealer,Manual,First Owner,1194.0,94.93,45.63,5.0
Chevrolet Sail 1.2 LS ABS,2014,11980.07,8388.5,Petrol,Individual,Manual,First Owner,1199.0,82.4,42.81,5.0
Tata Indigo LX,2012,7986.71,49709.7,Diesel,Individual,Manual,First Owner,1405.0,70.0,39.99,5.0
Hyundai i20 1.2 Spotz,2017,17171.43,12427.4,Petrol,Individual,Manual,First Owner,1197.0,81.83,43.75,5.0
Maruti Swift Dzire VDI,2013,13843.63,36039.5,Diesel,Individual,Manual,First Owner,1248.0,74.0,55.04,5.0
Hyundai EON Magna Plus,2013,5324.47,24854.8,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Honda City i VTEC V,2015,18635.66,18641.1,Petrol,Individual,Manual,First Owner,1497.0,117.3,40.93,5.0
Maruti 800 AC,2000,1198.01,31068.6,Petrol,Individual,Manual,Second Owner,796.0,37.0,37.87,4.0
Ford Figo Aspire 1.5 TDCi Ambiente,2016,12246.26,45360.1,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Maruti Ritz VDi,2014,8652.27,55923.4,Diesel,Individual,Manual,Second Owner,1248.0,73.94,54.57,5.0
Maruti Wagon R VXI BS IV,2015,9317.83,31068.6,Petrol,Individual,Manual,Second Owner,998.0,67.04,48.24,5.0
Hyundai Verna 1.6 CRDI,2011,11713.84,49709.7,Diesel,Individual,Manual,Third Owner,1582.0,126.3,52.5,5.0
Hyundai i20 1.4 CRDi Magna,2011,8519.16,43496.0,Diesel,Individual,Manual,Second Owner,1396.0,90.0,51.51,5.0
Chevrolet Spark 1.0 LS,2011,4499.18,25476.2,Petrol,Individual,Manual,First Owner,995.0,62.0,42.34,5.0
Volkswagen Polo Petrol Comfortline 1.2L,2013,9317.83,31068.6,Petrol,Individual,Manual,Fourth & Above Owner,1198.0,73.9,38.74,5.0
Ford Classic 1.4 Duratorq Titanium,2014,9317.83,70355.4,Diesel,Dealer,Manual,First Owner,1399.0,67.0,46.29,5.0
Ford Figo Diesel Celebration Edition,2013,8252.93,55923.4,Diesel,Individual,Manual,Second Owner,1399.0,68.1,47.04,5.0
Mahindra Scorpio M2DI,2010,11181.4,99730.0,Diesel,Individual,Manual,Fourth & Above Owner,2179.0,115.0,31.75,5.0
Maruti Ciaz AT ZXi,2015,18236.32,18641.1,Petrol,Individual,Automatic,First Owner,1373.0,91.1,44.97,5.0
Renault Duster 4x4,2014,14908.53,82021.0,Diesel,Individual,Manual,Second Owner,1461.0,108.45,46.38,5.0
Maruti Swift VDI,2013,12512.51,74564.5,Diesel,Individual,Manual,Third Owner,1248.0,74.0,53.86,5.0
Hyundai Verna Transform VTVT,2011,10116.5,49709.7,Petrol,Individual,Manual,Second Owner,1599.0,103.2,38.1,5.0
Mahindra Scorpio 1.99 S6 Plus,2015,17836.99,35418.1,Diesel,Individual,Manual,Second Owner,1997.0,120.0,36.22,7.0
Maruti Swift Dzire LXI 1.2 BS IV,2018,14642.3,3106.9,Petrol,Individual,Manual,First Owner,1197.0,81.8,51.75,5.0
Hyundai Verna 1.6 VTVT SX,2016,19940.16,15534.3,Petrol,Individual,Manual,First Owner,1591.0,121.3,40.01,5.0
Hyundai Creta 1.6 CRDi SX Option,2015,23933.51,49709.7,Diesel,Individual,Manual,Second Owner,1582.0,126.2,46.27,5.0
Chevrolet Optra Magnum 2.0 LS BSIII,2011,7720.49,54680.6,Diesel,Individual,Manual,Third Owner,1991.0,123.7,38.86,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,23161.44,134837.5,Diesel,Individual,Manual,Second Owner,2494.0,100.6,30.55,7.0
Datsun GO Plus A,2015,9317.83,37282.3,Petrol,Individual,Manual,First Owner,1198.0,67.0,48.5,7.0
Maruti Swift Dzire VXI,2017,13311.18,26719.0,Petrol,Individual,Manual,First Owner,1197.0,83.14,49.04,5.0
Skoda Rapid 1.5 TDI AT Ambition Plus,2014,10648.95,47845.6,Diesel,Individual,Automatic,Second Owner,1498.0,103.6,50.95,5.0
Renault KWID RXT,2016,6921.82,18641.1,Petrol,Individual,Manual,First Owner,799.0,53.3,59.2,5.0
Maruti Alto 800 LXI,2015,5856.92,24854.8,Petrol,Individual,Manual,Second Owner,796.0,47.3,53.49,5.0
Chevrolet Enjoy TCDi LS 8 Seater,2014,5058.25,86370.6,Diesel,Individual,Manual,Second Owner,1248.0,73.8,42.81,8.0
Hyundai Grand i10 Magna,2016,10648.95,49709.7,Petrol,Individual,Manual,First Owner,1197.0,82.0,44.46,5.0
Chevrolet Beat Diesel LT Option,2014,4525.8,47224.2,Diesel,Individual,Manual,Second Owner,936.0,56.3,59.84,5.0
Hyundai Elite i20 Magna Plus BSIV,2019,17304.54,2174.8,Petrol,Individual,Manual,First Owner,1197.0,81.86,43.75,5.0
Maruti 800 AC BSIII,2007,1597.34,38525.0,Petrol,Individual,Manual,Second Owner,796.0,37.0,37.87,4.0
Tata New Safari 4X2,2007,7986.71,68350.8,Petrol,Individual,Manual,Second Owner,2092.0,127.0,28.23,7.0
Chevrolet Spark 1.0 LT,2012,3327.8,24854.8,Petrol,Individual,Manual,Second Owner,995.0,62.1,38.1,5.0
Maruti Alto LX,2011,4525.8,43496.0,Petrol,Individual,Manual,Third Owner,796.0,46.3,46.34,5.0
Maruti Swift Dzire LDi,2012,8252.93,47845.6,Diesel,Individual,Manual,Second Owner,1248.0,73.9,45.4,5.0
Chevrolet Spark 1.0 LT,2011,3460.91,68350.8,Petrol,Individual,Manual,Second Owner,995.0,62.0,42.34,5.0
Maruti Wagon R VXI Optional,2016,12379.4,12427.4,Petrol,Individual,Manual,First Owner,998.0,67.04,48.24,5.0
Mercedes-Benz E-Class E270 CDI,2005,21297.9,74567.6,Diesel,Individual,Automatic,Second Owner,2987.0,198.5,25.87,5.0
Maruti Alto K10 Knightracer,2012,6921.82,10457.7,Petrol,Individual,Manual,First Owner,998.0,67.1,47.51,5.0
Renault KWID 1.0 RXT 02 Anniversary Edition,2017,8652.27,23612.1,Petrol,Individual,Manual,First Owner,999.0,67.0,54.12,5.0
Toyota Fortuner 2.8 4WD MT BSIV,2018,85191.58,31068.6,Diesel,Individual,Manual,First Owner,2755.0,174.5,33.49,7.0
Tata Indica V2 DLE BSIII,2007,5324.47,31068.6,Diesel,Individual,Manual,First Owner,1396.0,52.8,42.06,5.0
Mahindra Quanto C2,2013,11980.07,32311.3,Diesel,Individual,Manual,First Owner,1493.0,100.0,40.48,7.0
Tata Indigo V BSIII,2012,6123.12,31068.6,Diesel,Individual,Manual,First Owner,1405.0,70.0,39.99,5.0
Hyundai EON Magna Plus,2016,9051.61,18641.1,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Mahindra Bolero 2011-2019 SLE BSIII,2014,14642.3,64001.2,Diesel,Individual,Manual,First Owner,2523.0,62.1,37.54,7.0
Ford Endeavour 3.0L 4X4 AT,2011,25956.81,58078.3,Diesel,Individual,Automatic,Second Owner,2953.0,153.86,26.81,7.0
Volkswagen Jetta 1.6 Trendline,2010,5990.03,49709.7,Petrol,Individual,Manual,Second Owner,1595.0,102.0,32.93,5.0
Tata Indigo eCS VX BSIV,2013,7454.26,43496.0,Diesel,Individual,Manual,First Owner,1396.0,69.0,58.8,5.0
Tata Indigo CS eLX BS IV,2012,6895.19,21748.0,Diesel,Individual,Manual,First Owner,1396.0,69.0,54.17,5.0
Toyota Fortuner 2.8 4WD AT BSIV,2018,85191.58,37282.3,Diesel,Individual,Automatic,First Owner,2755.0,174.5,35.38,7.0
Mahindra XUV500 W10 1.99 mHawk,2018,37271.32,18641.1,Diesel,Individual,Manual,First Owner,1997.0,140.0,37.63,7.0
Ford Figo 1.5P Titanium AT,2015,11074.91,24854.8,Petrol,Individual,Automatic,First Owner,1499.0,110.4,40.01,5.0
Tata Manza ELAN Quadrajet BS III,2011,6655.59,43496.0,Diesel,Individual,Manual,First Owner,1248.0,90.0,44.69,5.0
Tata Manza Aura (ABS) Quadrajet BS IV,2010,5590.7,74564.5,Diesel,Individual,Manual,First Owner,1248.0,88.8,49.68,5.0
Mahindra Scorpio VLX 2WD BSIII,2008,7720.49,74564.5,Diesel,Individual,Manual,Second Owner,2179.0,120.0,28.34,8.0
Tata Indigo CS eLS BS IV,2012,5856.92,55923.4,Diesel,Individual,Manual,First Owner,1396.0,69.0,54.17,5.0
Tata Indigo eCS LX BSIV,2012,6549.1,21748.0,Diesel,Individual,Manual,Second Owner,1396.0,69.0,54.17,5.0
Maruti Omni E MPI STD BS IV,2018,6921.82,18641.1,Petrol,Individual,Manual,First Owner,796.0,34.2,39.52,8.0
Hyundai Creta 1.4 CRDi S,2018,27953.49,43496.0,Diesel,Individual,Manual,First Owner,1396.0,88.7,50.29,5.0
Maruti Swift VXI Optional,2016,14642.3,12427.4,Petrol,Individual,Manual,First Owner,1197.0,81.8,47.98,5.0
Tata Indigo CS LX (TDI) BS-III,2017,11980.07,43496.0,Diesel,Individual,Manual,First Owner,1405.0,69.01,44.9,5.0
Honda City i VTEC VX,2016,20579.09,40389.1,Petrol,Individual,Manual,First Owner,1497.0,117.3,41.87,5.0
Tata Tiago 1.2 Revotron XZ,2017,11980.07,15534.3,Petrol,Individual,Manual,First Owner,1199.0,84.0,56.08,5.0
Maruti Eeco 5 Seater AC BSIV,2019,10915.15,6213.7,Petrol,Individual,Manual,First Owner,1196.0,73.0,36.15,5.0
Maruti 800 Std MPFi,2003,1198.01,21748.0,Petrol,Individual,Manual,Fourth & Above Owner,796.0,37.0,37.87,4.0
Nissan Teana XL,2014,15973.42,49709.7,Petrol,Individual,Automatic,Second Owner,2496.0,179.5,26.04,5.0
Chevrolet Beat LT,2010,6655.59,39146.4,Petrol,Individual,Manual,First Owner,1199.0,79.4,43.75,5.0
Tata Indica V2 DLS TC,2008,1863.57,62137.1,Diesel,Individual,Manual,First Owner,1405.0,62.0,39.52,5.0
Maruti Wagon R VXI BS IV,2018,11447.62,10307.9,Petrol,Trustmark Dealer,Manual,First Owner,998.0,67.04,48.24,5.0
Honda City i VTEC V,2016,17970.1,33057.6,Petrol,Trustmark Dealer,Manual,Second Owner,1497.0,117.3,41.87,5.0
Maruti Baleno Delta,2017,15174.75,15703.3,Petrol,Trustmark Dealer,Manual,First Owner,1197.0,81.8,49.42,5.0
Maruti Vitara Brezza ZDi Plus,2017,22629.01,33317.3,Diesel,Trustmark Dealer,Manual,First Owner,1248.0,88.5,57.16,5.0
Ford Ecosport 1.5 Petrol Ambiente,2018,17038.32,3728.8,Petrol,Dealer,Manual,First Owner,1496.0,120.69,37.4,5.0
Tata Indigo CS LS (TDI) BS-III,2013,6655.59,49709.7,Diesel,Individual,Manual,First Owner,1405.0,69.01,44.9,5.0
Renault Duster 110PS Diesel RxZ,2018,33277.96,7456.5,Diesel,Individual,Manual,First Owner,1461.0,108.45,46.1,5.0
Ford EcoSport 1.5 Petrol Titanium BSIV,2017,23667.29,15534.3,Petrol,Individual,Manual,First Owner,1497.0,121.31,39.99,5.0
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2017,19966.78,24854.8,Diesel,Individual,Manual,Second Owner,1396.0,88.73,53.02,5.0
Maruti Swift Ldi BSIV,2010,8519.16,80778.2,Diesel,Individual,Manual,Third Owner,1248.0,75.0,41.87,5.0
Skoda Yeti Ambition 4WD,2011,15973.42,125516.9,Diesel,Individual,Manual,First Owner,1968.0,138.08,41.56,5.0
Maruti Ciaz S 1.3,2018,26622.37,24854.8,Diesel,Individual,Manual,First Owner,1248.0,88.5,66.07,5.0
Maruti Zen LX,2000,2928.46,43496.0,Petrol,Individual,Manual,Fourth & Above Owner,993.0,60.0,40.69,5.0
Honda City 2017-2020 GXi,2008,6655.59,74564.5,Petrol,Individual,Manual,Second Owner,1497.0,78.0,41.63,5.0
Maruti Swift Dzire VDI,2015,15973.42,37282.3,Diesel,Individual,Manual,First Owner,1248.0,74.0,62.54,5.0
Maruti Zen Estilo LXI BS IV,2009,4392.69,37282.3,Petrol,Individual,Manual,First Owner,998.0,67.1,44.69,5.0
Maruti Alto LXI,2004,3141.44,37282.3,Petrol,Individual,Manual,Second Owner,796.0,46.3,46.34,5.0
Maruti Baleno Delta 1.3,2016,18635.66,48466.9,Diesel,Individual,Manual,First Owner,1248.0,74.0,64.43,5.0
Renault Duster 85PS Diesel RxL Optional,2013,15574.09,49709.7,Diesel,Individual,Manual,Second Owner,1461.0,83.8,48.12,5.0
Maruti Alto LXi,2006,3194.68,74564.5,Petrol,Individual,Manual,Fourth & Above Owner,796.0,46.3,46.34,5.0
Maruti 800 Std MPFi,2003,1730.45,55923.4,Petrol,Individual,Manual,Fourth & Above Owner,796.0,37.0,37.87,4.0
Maruti Alto LX,2006,3993.36,62137.1,Petrol,Individual,Manual,Second Owner,796.0,46.3,46.34,5.0
Maruti Alto Std,2009,3993.36,43496.0,Petrol,Individual,Manual,Fourth & Above Owner,796.0,46.3,46.34,5.0
Hyundai Accent VIVA CRDi,2004,4525.8,99419.4,Diesel,Individual,Manual,Third Owner,1493.0,82.0,30.81,5.0
Mahindra Scorpio 2.6 CRDe,2006,6655.59,74564.5,Diesel,Individual,Manual,Third Owner,2179.0,120.0,24.7,8.0
Hyundai Accent CRDi,2005,2662.24,62137.1,Diesel,Individual,Manual,Third Owner,1493.0,82.0,30.81,5.0
Maruti Ertiga VDI,2013,15946.8,37282.3,Diesel,Individual,Manual,Second Owner,1248.0,88.76,48.85,7.0
Chevrolet Cruze LTZ,2010,6655.59,83885.1,Diesel,Individual,Manual,Third Owner,1991.0,147.9,43.04,5.0
Maruti Swift VXI Optional,2016,15174.75,55923.4,Petrol,Individual,Manual,First Owner,1197.0,81.8,47.98,5.0
Volkswagen Polo Diesel Highline 1.2L,2013,11713.84,46602.8,Diesel,Individual,Manual,Second Owner,1199.0,73.9,51.91,5.0
Toyota Innova 2.5 E Diesel MS 7-seater,2005,7986.71,114953.6,Diesel,Individual,Manual,Second Owner,2494.0,100.6,26.81,7.0
Nissan Micra XV CVT,2015,7986.71,44562.9,Petrol,Individual,Automatic,Second Owner,1198.0,76.0,45.49,5.0
Mahindra Scorpio VLX 2WD ABS AT BSIII,2011,13311.18,93205.6,Diesel,Individual,Automatic,Second Owner,2179.0,120.0,27.73,8.0
Maruti Swift Dzire VDI,2016,17570.76,34175.4,Diesel,Individual,Manual,First Owner,1248.0,74.0,62.54,5.0
Ford Fiesta Classic 1.6 Duratec LXI,2012,6815.33,55923.4,Petrol,Individual,Manual,Second Owner,1596.0,99.6,35.99,5.0
Renault KWID 1.0 RXT Optional,2018,10915.15,21748.0,Petrol,Individual,Manual,First Owner,999.0,67.0,54.12,5.0
Toyota Fortuner 4x4 MT,2015,50263.03,74564.5,Diesel,Individual,Manual,Second Owner,2982.0,168.5,29.52,7.0
Honda Civic 1.8 V AT,2009,7454.26,24854.8,Petrol,Individual,Automatic,Third Owner,1799.0,130.0,30.34,5.0
Mahindra Xylo D2,2010,7986.71,62137.1,Diesel,Individual,Manual,First Owner,2489.0,95.0,30.58,8.0
Tata Safari Storme LX,2016,23960.13,74564.5,Diesel,Individual,Manual,First Owner,2179.0,147.94,33.17,5.0
Maruti Zen Estilo VXI BSIV,2014,5058.25,37282.3,Petrol,Individual,Manual,First Owner,998.0,67.1,44.69,5.0
Mahindra Scorpio EX,2012,11980.07,62137.1,Diesel,Individual,Manual,First Owner,2523.0,75.0,32.93,8.0
Mahindra Xylo D2 BS III,2015,10648.95,68350.8,Diesel,Individual,Manual,First Owner,2489.0,93.7,35.16,7.0
Tata New Safari Dicor VX 4X2 BS IV,2009,3993.36,55923.4,Diesel,Individual,Manual,Second Owner,2179.0,138.1,32.77,7.0
Tata Indigo CR4,2011,5324.47,52394.6,Diesel,Individual,Manual,First Owner,1396.0,70.0,55.44,5.0
Mahindra XUV500 W8 AWD,2013,15973.42,109982.7,Diesel,Individual,Manual,First Owner,2179.0,140.0,35.52,7.0
Tata Indica Vista Aqua 1.3 Quadrajet,2010,4658.91,37282.3,Diesel,Individual,Manual,First Owner,1248.0,75.0,42.34,5.0
Tata Indigo CS LE (TDI) BS-III,2008,2635.61,127381.1,Diesel,Individual,Manual,Second Owner,1396.0,69.0,44.9,5.0
Hyundai i10 Asta,2008,5723.81,43496.0,Petrol,Individual,Manual,Second Owner,1197.0,78.9,47.89,5.0
Renault Duster 110PS Diesel RxL,2013,13843.63,78292.7,Diesel,Individual,Manual,Second Owner,1461.0,108.45,44.71,5.0
Ford Endeavour 3.2 Titanium AT 4X4,2016,60699.0,74564.5,Diesel,Individual,Automatic,Second Owner,3198.0,197.0,25.66,7.0
Tata Indica Vista TDI LS,2015,7587.38,43496.0,Diesel,Individual,Manual,First Owner,1405.0,70.0,44.93,5.0
Mahindra TUV 300 T4 Plus,2017,17570.76,50952.4,Diesel,Individual,Manual,First Owner,1493.0,100.0,43.49,7.0
Maruti 800 Std,2004,838.71,68350.8,Petrol,Individual,Manual,Third Owner,796.0,37.0,37.87,4.0
Maruti Swift Dzire VXI,2015,13710.52,27961.7,Petrol,Individual,Manual,Second Owner,1197.0,83.14,49.04,5.0
Nissan Sunny Diesel XL,2012,7853.6,43496.0,Diesel,Individual,Manual,Second Owner,1461.0,84.8,50.9,5.0
Nissan Terrano XL 85 PS,2015,18635.66,49709.7,Diesel,Individual,Manual,Second Owner,1461.0,83.8,48.1,5.0
Mahindra Scorpio Intelli Hybrid S6 Plus,2017,29284.61,27961.7,Diesel,Individual,Manual,First Owner,2179.0,120.0,36.22,7.0
Hyundai EON 1.0 Era Plus,2017,7986.71,37282.3,Petrol,Individual,Manual,First Owner,998.0,68.05,47.75,5.0
Maruti Swift VXI,2013,11980.07,25973.3,Petrol,Individual,Manual,First Owner,1197.0,85.8,43.75,5.0
Maruti Swift Dzire VDI,2017,18635.66,31068.6,Diesel,Individual,Manual,Second Owner,1248.0,74.02,66.8,5.0
Ford Figo Diesel ZXI,2012,6655.59,24854.8,Diesel,Individual,Manual,First Owner,1399.0,68.0,47.04,5.0
Maruti Wagon R LXI Minor,2009,3727.13,59651.6,Petrol,Individual,Manual,Second Owner,1061.0,67.0,44.46,5.0
Mahindra Xylo D4 BSIII,2012,6655.59,72700.4,Diesel,Individual,Manual,First Owner,2498.0,112.0,32.93,8.0
Hyundai i10 Era,2011,5590.7,68350.8,Petrol,Individual,Manual,Second Owner,1086.0,68.05,46.6,5.0
Honda Amaze S i-Dtech,2014,11181.4,62137.1,Diesel,Individual,Manual,Second Owner,1498.0,98.6,60.69,5.0
Maruti Alto LXi,2007,3460.91,55115.6,Petrol,Individual,Manual,Third Owner,796.0,46.3,46.34,5.0
Nissan Sunny XL,2012,8519.16,43496.0,Petrol,Individual,Manual,Second Owner,1498.0,97.7,39.87,5.0
Maruti Wagon R LX BSIII,2010,5324.47,68350.8,Petrol,Individual,Manual,Second Owner,1061.0,64.0,40.69,5.0
Maruti Alto 800 LXI,2016,8252.93,9320.6,Petrol,Individual,Manual,First Owner,796.0,47.3,53.49,5.0
Mahindra Verito 1.5 D4 BSIII,2012,5324.47,49709.7,Diesel,Individual,Manual,Second Owner,1461.0,65.0,48.92,5.0
Maruti Ritz VXi,2014,9317.83,31068.6,Petrol,Individual,Manual,First Owner,1197.0,85.8,43.51,5.0
Hyundai EON Sportz,2018,11820.33,9320.6,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Datsun RediGO T,2017,7986.71,15534.3,Petrol,Individual,Manual,First Owner,799.0,53.64,53.39,5.0
Mahindra Verito 1.5 D4 BSIII,2011,5990.03,35418.1,Diesel,Individual,Manual,Second Owner,1461.0,64.1,49.4,5.0
Mahindra Bolero 2011-2019 ZLX,2012,15973.42,46602.8,Diesel,Individual,Manual,First Owner,2523.0,62.1,37.54,7.0
Maruti Eeco 5 Seater AC BSIV,2013,6921.82,16155.6,Petrol,Individual,Manual,First Owner,1196.0,73.0,36.15,5.0
Hyundai Xcent 1.1 CRDi S Option,2015,9983.39,99419.4,Diesel,Individual,Manual,First Owner,1120.0,71.01,57.39,5.0
Maruti Alto LXi BSIII,2010,3993.36,74564.5,Petrol,Individual,Manual,Second Owner,796.0,46.3,46.34,5.0
Maruti Alto LXi,2014,2928.46,31068.6,Petrol,Individual,Manual,Second Owner,796.0,46.3,46.34,5.0
Maruti Alto LX,2012,5990.03,24854.8,Petrol,Individual,Manual,First Owner,796.0,46.3,46.34,5.0
Honda City i VTEC V,2017,22895.24,17398.4,Petrol,Individual,Manual,First Owner,1497.0,117.3,41.87,5.0
Maruti Swift Dzire LDI,2018,17304.54,31068.6,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Maruti Ertiga ZDI,2014,17304.54,55923.4,Diesel,Individual,Manual,First Owner,1248.0,88.8,48.85,7.0
Hyundai Verna 1.4 CRDi,2016,18901.88,24854.8,Diesel,Individual,Manual,First Owner,1396.0,88.7,58.33,5.0
Ford Figo 1.5D Base MT,2017,11447.62,70214.9,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Maruti Swift Vdi BSIII,2011,8119.82,116817.7,Diesel,Individual,Manual,Second Owner,1248.0,75.0,41.87,5.0
Ford Figo Diesel Titanium,2011,5856.92,62137.1,Diesel,Individual,Manual,First Owner,1399.0,68.0,47.04,5.0
Mahindra TUV 300 mHAWK100 T8,2017,17570.76,41631.9,Diesel,Individual,Manual,Second Owner,1493.0,100.0,43.49,7.0
Chevrolet Beat Diesel LT Option,2011,3727.13,43496.0,Diesel,Individual,Manual,Fourth & Above Owner,936.0,57.6,59.84,5.0
Toyota Corolla Altis JS MT,2015,29284.61,31068.6,Petrol,Individual,Manual,First Owner,1798.0,138.03,33.59,5.0
Jaguar XF 2.2 Litre Luxury,2013,65224.81,37282.3,Diesel,Individual,Automatic,First Owner,2179.0,187.7,38.48,5.0
Volkswagen Ameo 1.5 TDI Comfortline AT,2017,16638.98,21126.6,Diesel,Individual,Automatic,First Owner,1498.0,108.495,51.75,5.0
Honda City 1.5 GXI,2004,5271.23,68350.8,Petrol,Individual,Manual,Third Owner,1493.0,100.0,30.11,5.0
Maruti Wagon R LXI,2005,3460.91,86991.9,Petrol,Individual,Manual,Second Owner,998.0,67.1,44.46,5.0
Honda City Corporate Edition,2012,14376.08,62137.1,Petrol,Individual,Manual,Second Owner,1497.0,116.3,39.52,5.0
Hyundai Grand i10 1.2 Kappa Sportz AT,2017,14642.3,6213.7,Petrol,Individual,Automatic,First Owner,1197.0,81.86,44.46,5.0
Maruti Celerio ZXI Optional,2018,12645.63,18641.1,Petrol,Individual,Manual,First Owner,998.0,67.04,50.88,5.0
Audi Q3 2.0 TDI Quattro Premium Plus,2017,75208.19,13670.2,Diesel,Dealer,Automatic,First Owner,1968.0,174.33,37.0,5.0
Honda Civic ZX Diesel BSIV,2020,56572.54,3417.5,Diesel,Dealer,Manual,First Owner,1597.0,118.0,63.04,5.0
BMW X1 sDrive20d M Sport,2018,89184.94,11184.7,Diesel,Dealer,Automatic,First Owner,1998.0,190.0,46.15,5.0
Toyota Innova Crysta 2.8 GX AT 8S BSIV,2018,47920.27,12427.4,Diesel,Dealer,Automatic,First Owner,2755.0,171.5,26.72,8.0
Hyundai Santro Asta BSIV,2018,14376.08,4349.6,Petrol,Dealer,Manual,First Owner,1086.0,68.0,47.75,5.0
Force Gurkha Hard Top BS3 4WD,2018,24226.36,12427.4,Diesel,Dealer,Manual,First Owner,2596.0,80.8,39.99,5.0
Maruti Celerio VXI,2019,12911.82,3029.2,Petrol,Dealer,Manual,First Owner,998.0,67.04,50.88,5.0
Hyundai Creta 1.6 CRDi AT SX Plus,2020,51913.62,1677.7,Diesel,Dealer,Automatic,First Owner,1582.0,126.2,40.01,5.0
Maruti Vitara Brezza ZDi,2018,25291.25,36357.0,Diesel,Dealer,Manual,First Owner,1248.0,88.5,57.16,5.0
Ford Figo 1.5D Titanium MT,2015,9717.17,65244.0,Diesel,Dealer,Manual,First Owner,1498.0,99.0,60.76,5.0
